origem,id_origem,pessoa_id
app,usr_2fd8175e,PES-00387
app,usr_5e9dec66,PES-05721
crm,100535,PES-05610
crm,100536,PES-02030
crm,100537,PES-00500
crm,100538,PES-05079
crm,100539,PES-01563
crm,100540,PES-01968
crm,100541,PES-03584
crm,100542,PES-05298
crm,100543,PES-00644
crm,100544,PES-02861
app,usr_2a891520,PES-02761
crm,100545,PES-04564
app,usr_ff88aa9a,PES-03732
loja,Loja Shopping#61,PES-04037
crm,100546,PES-03906
crm,100547,PES-05203
crm,100548,PES-05595
app,usr_8102dac4,PES-04969
crm,100549,PES-03425
loja,Loja Centro#46,PES-04290
loja,Loja Shopping#62,PES-04204
app,usr_eaab17ac,PES-02068
crm,100550,PES-02944
app,usr_dd30ff1f,PES-01146
crm,100551,PES-02091
crm,100552,PES-03043
app,usr_739ec4fa,PES-05300
loja,Loja Bairro#41,PES-03695
app,usr_d5f6b8b5,PES-01991
app,usr_55b66772,PES-00057
app,usr_a28a3a3c,PES-04639
crm,100553,PES-04777
app,usr_c560360a,PES-01903
crm,100554,PES-02485
app,usr_1479f8d2,PES-00831
crm,100555,PES-04144
crm,100556,PES-04873
app,usr_5371b952,PES-02639
loja,Loja Bairro#42,PES-02237
crm,100557,PES-03108
crm,100558,PES-01347
loja,Loja Centro#47,PES-05173
app,usr_5e91c46a,PES-05484
crm,100559,PES-02172
app,usr_ea83bb17,PES-05993
app,usr_0faa2d37,PES-00572
app,usr_0a5e2990,PES-05690
crm,100560,PES-03994
crm,100561,PES-01152
crm,100562,PES-02569
loja,Loja Centro#48,PES-01727
loja,Loja Shopping#63,PES-04495
app,usr_3061aa76,PES-01642
app,usr_fb177a19,PES-05393
app,usr_92783771,PES-02272
app,usr_704330a0,PES-00762
crm,100563,PES-02933
crm,100564,PES-02281
loja,Loja Bairro#43,PES-04142
app,usr_5a312f44,PES-00062
crm,100565,PES-01386
loja,Loja Bairro#44,PES-02962
app,usr_5bec7895,PES-00358
app,usr_67b5c6b2,PES-01839
crm,100566,PES-00072
crm,100567,PES-05286
crm,100568,PES-03783
crm,100569,PES-05098
app,usr_6011c854,PES-01395
loja,Loja Bairro#45,PES-03433
crm,100570,PES-01787
loja,Loja Shopping#64,PES-00538
crm,100571,PES-04128
crm,100572,PES-04698
crm,100573,PES-01396
crm,100574,PES-01282
crm,100575,PES-03096
loja,Loja Bairro#46,PES-04604
app,usr_e5ab100c,PES-02264
app,usr_60e78479,PES-02023
crm,100576,PES-03315
crm,100577,PES-03444
loja,Loja Centro#49,PES-03968
app,usr_1b9d7137,PES-00443
crm,100578,PES-02193
crm,100579,PES-05326
crm,100580,PES-05031
crm,100581,PES-01634
app,usr_d892c7af,PES-00707
crm,100582,PES-01637
crm,100583,PES-01983
loja,Loja Bairro#47,PES-01574
crm,100584,PES-05644
crm,100585,PES-03343
crm,100586,PES-03231
crm,100587,PES-01603
crm,100588,PES-00007
app,usr_3a7e5724,PES-02387
app,usr_9c4639d1,PES-02395
crm,100589,PES-03228
app,usr_07d1eace,PES-04831
crm,100590,PES-02499
crm,100591,PES-03575
loja,Loja Centro#50,PES-03401
crm,100592,PES-01503
loja,Loja Centro#51,PES-00509
crm,100593,PES-05901
loja,Loja Shopping#65,PES-02060
loja,Loja Bairro#48,PES-04683
loja,Loja Shopping#66,PES-00129
crm,100594,PES-02781
app,usr_816e11c0,PES-05995
crm,100595,PES-01940
crm,100596,PES-03515
app,usr_2b14bf68,PES-03601
crm,100597,PES-03340
crm,100598,PES-03617
app,usr_fd03baaa,PES-02729
crm,100599,PES-02227
app,usr_08716d44,PES-00282
crm,100600,PES-00475
crm,100601,PES-05261
app,usr_fbf5a1a2,PES-03457
crm,100602,PES-04277
app,usr_6d907d23,PES-00892
crm,100603,PES-03577
loja,Loja Shopping#67,PES-00621
crm,100604,PES-01541
crm,100605,PES-01416
app,usr_f62cae5b,PES-04110
crm,100606,PES-00772
app,usr_652dee28,PES-03050
app,usr_369f06df,PES-05584
crm,100607,PES-00246
crm,100608,PES-03319
crm,100609,PES-02489
crm,100610,PES-04062
crm,100611,PES-04854
loja,Loja Bairro#49,PES-00233
crm,100612,PES-00316
crm,100613,PES-03779
crm,100614,PES-02535
crm,100615,PES-04264
crm,100616,PES-02689
app,usr_7744892e,PES-04463
crm,100617,PES-03851
crm,100618,PES-03183
app,usr_7b7242b3,PES-02502
app,usr_a5342cea,PES-04532
crm,100619,PES-03628
crm,100620,PES-00868
crm,100621,PES-01134
crm,100622,PES-00285
crm,100623,PES-00712
app,usr_ac64c4d0,PES-05216
app,usr_faf4dd4c,PES-04328
crm,100624,PES-00313
loja,Loja Bairro#50,PES-04431
app,usr_e9c6055e,PES-00068
app,usr_56db084d,PES-00950
loja,Loja Bairro#51,PES-02309
app,usr_cbe285a2,PES-00093
loja,Loja Bairro#52,PES-05131
crm,100625,PES-02983
app,usr_cd0045ba,PES-01869
app,usr_43dc2b43,PES-01533
crm,100626,PES-01930
crm,100627,PES-04438
app,usr_e91f9da9,PES-00470
crm,100628,PES-03195
crm,100629,PES-00412
crm,100630,PES-03389
loja,Loja Bairro#53,PES-02967
loja,Loja Centro#52,PES-02871
loja,Loja Bairro#54,PES-02852
crm,100631,PES-01620
app,usr_06745cf1,PES-03683
crm,100632,PES-05250
crm,100633,PES-04525
app,usr_2fb22246,PES-00644
crm,100634,PES-00998
crm,100635,PES-03478
crm,100636,PES-04027
app,usr_0f3083ae,PES-00508
crm,100637,PES-04052
crm,100638,PES-00606
crm,100639,PES-03182
crm,100640,PES-04545
crm,100641,PES-04415
crm,100642,PES-00176
loja,Loja Centro#53,PES-02178
loja,Loja Shopping#68,PES-02877
app,usr_372a60d0,PES-00644
crm,100643,PES-02893
app,usr_0327dd95,PES-02935
loja,Loja Centro#54,PES-04390
crm,100644,PES-00082
crm,100645,PES-03791
crm,100646,PES-00542
crm,100647,PES-03843
crm,100648,PES-01536
crm,100649,PES-02487
app,usr_7fd32b29,PES-03701
loja,Loja Shopping#69,PES-05074
crm,100650,PES-04799
app,usr_1fe2013e,PES-01963
crm,100651,PES-05819
crm,100652,PES-03423
loja,Loja Centro#55,PES-04329
crm,100653,PES-02677
crm,100654,PES-03207
crm,100655,PES-02235
app,usr_ca2b09b0,PES-01348
app,usr_a5e16e16,PES-00771
crm,100656,PES-01892
crm,100657,PES-01257
crm,100658,PES-05005
crm,100659,PES-05967
loja,Loja Centro#56,PES-01509
crm,100660,PES-00299
crm,100661,PES-04637
crm,100662,PES-02837
app,usr_1c801faf,PES-05713
crm,100663,PES-04720
crm,100664,PES-04643
crm,100665,PES-02185
crm,100666,PES-02746
crm,100667,PES-04347
loja,Loja Shopping#70,PES-01919
loja,Loja Bairro#55,PES-03246
crm,100668,PES-00033
crm,100669,PES-05980
loja,Loja Shopping#71,PES-01856
crm,100670,PES-05182
app,usr_180aeef1,PES-00969
app,usr_7dc7a176,PES-03942
app,usr_41fecca8,PES-05002
crm,100671,PES-02240
loja,Loja Bairro#56,PES-01188
app,usr_8141bcc4,PES-05831
loja,Loja Bairro#57,PES-04264
loja,Loja Bairro#58,PES-03873
app,usr_b9e89989,PES-03800
app,usr_76ca9e0d,PES-04183
loja,Loja Bairro#59,PES-05311
app,usr_fcc98301,PES-01303
crm,100672,PES-03801
app,usr_f8f25297,PES-02216
crm,100673,PES-05562
crm,100674,PES-00608
loja,Loja Shopping#72,PES-03582
loja,Loja Shopping#73,PES-04695
app,usr_00b549e5,PES-00681
crm,100675,PES-00284
app,usr_342491b4,PES-05194
app,usr_085fe761,PES-02952
crm,100676,PES-00734
crm,100677,PES-04195
crm,100678,PES-02477
crm,100679,PES-03042
loja,Loja Bairro#60,PES-01867
loja,Loja Shopping#74,PES-02287
loja,Loja Centro#57,PES-05803
crm,100680,PES-02509
app,usr_e12b6326,PES-02338
crm,100681,PES-00136
crm,100682,PES-01305
crm,100683,PES-00902
app,usr_840cb6d6,PES-02741
crm,100684,PES-01561
app,usr_076710f7,PES-00736
crm,100685,PES-02813
crm,100686,PES-05176
loja,Loja Shopping#75,PES-02727
crm,100687,PES-00602
crm,100688,PES-00478
crm,100689,PES-00876
loja,Loja Bairro#61,PES-04181
app,usr_4bba6f0c,PES-01795
crm,100690,PES-01948
loja,Loja Bairro#62,PES-03663
crm,100691,PES-00521
app,usr_6776fe0a,PES-01189
app,usr_d06c9a40,PES-02775
crm,100692,PES-02301
app,usr_31cf5155,PES-05304
app,usr_0c5eafd3,PES-03941
crm,100693,PES-02068
crm,100694,PES-03025
app,usr_47d1d177,PES-01847
loja,Loja Centro#58,PES-02265
app,usr_dcc1a1be,PES-05469
crm,100695,PES-05479
app,usr_9bf18bf4,PES-02582
crm,100696,PES-00769
crm,100697,PES-03177
crm,100698,PES-01284
app,usr_1bbf5f15,PES-03808
crm,100699,PES-00675
crm,100700,PES-01595
loja,Loja Centro#59,PES-00862
crm,100701,PES-03141
crm,100702,PES-05117
crm,100703,PES-01150
crm,100704,PES-02990
crm,100705,PES-02069
app,usr_907cd7a4,PES-03743
crm,100706,PES-05199
app,usr_c10115b3,PES-05075
app,usr_49759180,PES-01441
crm,100707,PES-05745
crm,100708,PES-04231
crm,100709,PES-04659
crm,100710,PES-00822
app,usr_e715c30c,PES-00400
crm,100711,PES-05935
loja,Loja Bairro#63,PES-04241
app,usr_3840c888,PES-05778
crm,100712,PES-00482
loja,Loja Shopping#76,PES-03199
crm,100713,PES-00699
app,usr_777f9ae7,PES-03202
app,usr_a8715bc6,PES-00038
crm,100714,PES-00497
app,usr_23ca92d0,PES-01974
crm,100715,PES-00751
app,usr_929e45b1,PES-00309
app,usr_65c97dc8,PES-00617
loja,Loja Centro#60,PES-02544
crm,100716,PES-03744
crm,100717,PES-03394
crm,100718,PES-02003
app,usr_009a1970,PES-04698
crm,100719,PES-00358
crm,100720,PES-05862
crm,100721,PES-01094
crm,100722,PES-00524
app,usr_f9615248,PES-01945
loja,Loja Bairro#64,PES-03547
crm,100723,PES-04374
loja,Loja Shopping#77,PES-05339
crm,100724,PES-03694
app,usr_c81951e9,PES-03818
crm,100725,PES-03064
app,usr_f2d130b2,PES-00916
app,usr_69fbd827,PES-03717
crm,100726,PES-02037
crm,100727,PES-03450
loja,Loja Shopping#78,PES-03963
loja,Loja Shopping#79,PES-02175
crm,100728,PES-04028
app,usr_bd2c7d33,PES-05810
crm,100729,PES-02676
crm,100730,PES-01136
app,usr_7f68b3bb,PES-01548
app,usr_613a8d99,PES-02246
crm,100731,PES-05589
crm,100732,PES-03959
crm,100733,PES-04552
app,usr_9bc4b17f,PES-05702
crm,100734,PES-04114
app,usr_bc3a4ebb,PES-03614
crm,100735,PES-02550
loja,Loja Centro#61,PES-02254
crm,100736,PES-04841
crm,100737,PES-02406
app,usr_7d9e9ee3,PES-04000
crm,100738,PES-05502
app,usr_172e8344,PES-04668
crm,100739,PES-04157
loja,Loja Bairro#65,PES-01668
crm,100740,PES-01366
crm,100741,PES-00996
app,usr_1bbd1eb6,PES-04381
app,usr_51a2fb76,PES-04870
app,usr_7fb7b925,PES-04104
crm,100742,PES-01166
crm,100743,PES-02236
app,usr_0fe1fb2a,PES-03553
app,usr_42c3c7ac,PES-05191
crm,100744,PES-03001
crm,100745,PES-05984
crm,100746,PES-01378
app,usr_1f27d60b,PES-03431
crm,100747,PES-00213
crm,100748,PES-02810
crm,100749,PES-04714
crm,100750,PES-02664
crm,100751,PES-04192
crm,100752,PES-02978
crm,100753,PES-04540
crm,100754,PES-05237
loja,Loja Shopping#80,PES-02187
crm,100755,PES-00775
crm,100756,PES-01606
loja,Loja Bairro#66,PES-00349
crm,100757,PES-05845
crm,100758,PES-01868
crm,100759,PES-03977
app,usr_11e76c72,PES-01598
loja,Loja Shopping#81,PES-05280
crm,100760,PES-04991
crm,100761,PES-05995
app,usr_228bece3,PES-02436
app,usr_f6d6d21e,PES-04092
crm,100762,PES-05697
loja,Loja Bairro#67,PES-02008
loja,Loja Shopping#82,PES-05699
crm,100763,PES-01981
crm,100764,PES-02457
loja,Loja Bairro#68,PES-04462
app,usr_e5a20e81,PES-05132
crm,100765,PES-04604
crm,100766,PES-00942
crm,100767,PES-05457
loja,Loja Bairro#69,PES-01653
loja,Loja Bairro#70,PES-03993
app,usr_2e56872b,PES-01194
app,usr_2cffd2da,PES-05210
loja,Loja Shopping#83,PES-04418
crm,100768,PES-03984
crm,100769,PES-00677
crm,100770,PES-00017
crm,100771,PES-03386
loja,Loja Shopping#84,PES-03113
app,usr_3b6fff5d,PES-03073
crm,100772,PES-05056
crm,100773,PES-01189
crm,100774,PES-02539
app,usr_1192a13a,PES-02545
crm,100775,PES-01201
crm,100776,PES-04652
crm,100777,PES-00102
crm,100778,PES-01052
crm,100779,PES-03522
app,usr_e3babbd9,PES-01920
app,usr_20f4865b,PES-02041
app,usr_29411c75,PES-00399
app,usr_1e3aefaa,PES-03661
crm,100780,PES-01694
app,usr_c7586c12,PES-05976
crm,100781,PES-05425
crm,100782,PES-02334
crm,100783,PES-05448
loja,Loja Bairro#71,PES-01484
app,usr_6432ad4d,PES-04212
crm,100784,PES-03135
crm,100785,PES-05467
crm,100786,PES-00054
crm,100787,PES-05530
crm,100788,PES-02798
crm,100789,PES-02447
loja,Loja Centro#62,PES-01281
crm,100790,PES-03668
crm,100791,PES-01178
loja,Loja Shopping#85,PES-03591
app,usr_38f797b6,PES-04627
app,usr_78f619d3,PES-02892
crm,100792,PES-04444
loja,Loja Bairro#72,PES-02560
crm,100793,PES-05639
crm,100794,PES-00605
app,usr_0d742dd7,PES-02885
loja,Loja Bairro#73,PES-01084
crm,100795,PES-05252
app,usr_4267c17e,PES-01740
crm,100796,PES-05270
app,usr_eca27536,PES-02522
app,usr_85712645,PES-00200
crm,100797,PES-05692
app,usr_8a11e1ff,PES-04089
app,usr_08e3e9c9,PES-03488
app,usr_17153b0c,PES-00608
app,usr_d0075166,PES-01434
app,usr_794973d0,PES-03562
crm,100798,PES-04405
crm,100799,PES-05115
app,usr_4cfa63ae,PES-02178
crm,100800,PES-05045
crm,100801,PES-02163
loja,Loja Shopping#86,PES-04723
crm,100802,PES-04887
app,usr_5e356a27,PES-01320
crm,100803,PES-00093
loja,Loja Bairro#74,PES-05938
app,usr_dce21467,PES-00769
crm,100804,PES-02593
crm,100805,PES-03634
crm,100806,PES-02396
app,usr_b2b66cb7,PES-03301
loja,Loja Shopping#87,PES-00403
app,usr_abd89eb2,PES-05466
app,usr_dadddc3d,PES-01346
crm,100807,PES-01778
loja,Loja Shopping#88,PES-01861
app,usr_bb025ac8,PES-05901
crm,100808,PES-05952
crm,100809,PES-03876
loja,Loja Centro#63,PES-04563
app,usr_337d72ef,PES-04278
app,usr_70cde936,PES-00010
app,usr_43908ad5,PES-03340
app,usr_be2aa1cf,PES-02481
crm,100810,PES-02439
app,usr_2acbb179,PES-05604
crm,100811,PES-04702
app,usr_54171d62,PES-00481
crm,100812,PES-03632
crm,100813,PES-04219
crm,100814,PES-05685
loja,Loja Centro#64,PES-03458
crm,100815,PES-05740
crm,100816,PES-04572
crm,100817,PES-02656
app,usr_71ffdb49,PES-02906
crm,100818,PES-02357
loja,Loja Bairro#75,PES-05048
crm,100819,PES-01980
crm,100820,PES-01048
crm,100821,PES-00018
crm,100822,PES-01976
crm,100823,PES-03563
app,usr_69372d7b,PES-05800
crm,100824,PES-04322
app,usr_dfe04ac0,PES-01819
crm,100825,PES-03461
app,usr_e9522f54,PES-04726
crm,100826,PES-01569
crm,100827,PES-04346
app,usr_d397e949,PES-05299
app,usr_5bbdc416,PES-03990
loja,Loja Bairro#76,PES-02533
crm,100828,PES-01165
app,usr_20d69736,PES-04040
app,usr_f404b1df,PES-05391
crm,100829,PES-01936
loja,Loja Bairro#77,PES-00873
crm,100830,PES-03322
app,usr_067d2c31,PES-04575
crm,100831,PES-03160
crm,100832,PES-05096
crm,100833,PES-03931
crm,100834,PES-03252
crm,100835,PES-04866
crm,100836,PES-00807
app,usr_2384b373,PES-04888
crm,100837,PES-01877
crm,100838,PES-05332
loja,Loja Shopping#89,PES-03509
crm,100839,PES-05981
app,usr_2b682e0c,PES-01299
crm,100840,PES-02613
crm,100841,PES-03297
crm,100842,PES-01261
crm,100843,PES-04557
app,usr_0eaee46e,PES-00961
app,usr_3ab5af83,PES-04748
crm,100844,PES-02494
app,usr_9c17df9d,PES-01018
loja,Loja Shopping#90,PES-01736
crm,100845,PES-04141
crm,100846,PES-04473
crm,100847,PES-02817
crm,100848,PES-04832
crm,100849,PES-04905
crm,100850,PES-04536
crm,100851,PES-04715
crm,100852,PES-00189
loja,Loja Bairro#78,PES-02695
app,usr_41f39cb4,PES-00297
app,usr_bfd76e6c,PES-05709
app,usr_8ba8ca5d,PES-03790
crm,100853,PES-04596
crm,100854,PES-03054
app,usr_12ca037f,PES-05105
app,usr_d6776eff,PES-05668
crm,100855,PES-02625
loja,Loja Shopping#91,PES-01760
crm,100856,PES-05567
crm,100857,PES-03594
app,usr_224a5c29,PES-01290
crm,100858,PES-05720
crm,100859,PES-00701
app,usr_82ce55d5,PES-02695
crm,100860,PES-00670
crm,100861,PES-00706
crm,100862,PES-00678
crm,100863,PES-05044
crm,100864,PES-02044
app,usr_78a258e9,PES-03114
crm,100865,PES-01524
app,usr_d13f024b,PES-02427
crm,100866,PES-04300
crm,100867,PES-05904
crm,100868,PES-03787
loja,Loja Bairro#79,PES-05982
app,usr_14774041,PES-04570
crm,100869,PES-02260
crm,100870,PES-02113
app,usr_6be2ed5c,PES-04814
crm,100871,PES-04527
crm,100872,PES-00458
app,usr_02715848,PES-02371
crm,100873,PES-01891
crm,100874,PES-04078
crm,100875,PES-02945
app,usr_aa4d11f6,PES-02214
crm,100876,PES-05391
crm,100877,PES-03924
app,usr_1ae5d9f1,PES-03764
app,usr_ed404c5d,PES-04795
crm,100878,PES-05830
loja,Loja Shopping#92,PES-00693
crm,100879,PES-02562
crm,100880,PES-04526
app,usr_b3f1c5a4,PES-01743
crm,100881,PES-04656
crm,100882,PES-00725
crm,100883,PES-05242
app,usr_ab0cc2d6,PES-02572
app,usr_c8f776f7,PES-00835
app,usr_936cd19c,PES-01486
crm,100884,PES-01931
app,usr_2a586258,PES-05924
crm,100885,PES-03786
crm,100886,PES-04749
crm,100887,PES-02031
app,usr_715b19e8,PES-01666
loja,Loja Centro#65,PES-01556
loja,Loja Centro#66,PES-02578
crm,100888,PES-05373
app,usr_c2f96d0d,PES-00804
loja,Loja Bairro#80,PES-00011
app,usr_cc41e832,PES-00827
crm,100889,PES-00759
loja,Loja Bairro#81,PES-04544
crm,100890,PES-00410
app,usr_53bb5965,PES-00853
crm,100891,PES-02387
loja,Loja Shopping#93,PES-01633
crm,100892,PES-04971
app,usr_69232545,PES-03275
app,usr_6fb494e3,PES-00092
loja,Loja Bairro#82,PES-00644
app,usr_8e94eadb,PES-05498
loja,Loja Shopping#94,PES-05667
crm,100893,PES-03509
crm,100894,PES-01582
loja,Loja Bairro#83,PES-04584
loja,Loja Shopping#95,PES-03328
crm,100895,PES-05541
crm,100896,PES-02549
crm,100897,PES-00786
crm,100898,PES-03853
crm,100899,PES-05449
loja,Loja Centro#67,PES-03648
app,usr_5f94ffa1,PES-02951
crm,100900,PES-05351
app,usr_87eaef09,PES-01678
loja,Loja Shopping#96,PES-00314
app,usr_37738f5e,PES-03978
crm,100901,PES-02333
crm,100902,PES-03267
loja,Loja Centro#68,PES-04575
crm,100903,PES-03003
crm,100904,PES-04447
app,usr_03d50fc0,PES-03611
app,usr_2e86806a,PES-04537
app,usr_e33a6640,PES-01455
app,usr_494c318e,PES-01220
app,usr_b32e5663,PES-04560
app,usr_90f49344,PES-00395
loja,Loja Centro#69,PES-05990
crm,100905,PES-02804
loja,Loja Centro#70,PES-02921
app,usr_d660843f,PES-04724
app,usr_cdd63bd6,PES-02408
app,usr_f1da2f02,PES-03769
crm,100906,PES-05331
app,usr_ec0562d5,PES-01214
crm,100907,PES-05565
crm,100908,PES-01590
app,usr_4cc694c5,PES-04266
loja,Loja Centro#71,PES-02980
crm,100909,PES-05064
crm,100910,PES-05196
crm,100911,PES-02966
loja,Loja Centro#72,PES-02211
crm,100912,PES-02291
app,usr_e878dc0f,PES-00569
crm,100913,PES-03657
app,usr_ba5a125d,PES-04034
crm,100914,PES-00430
app,usr_36f88dc4,PES-00135
app,usr_ebc8ad68,PES-05189
loja,Loja Bairro#84,PES-01391
crm,100915,PES-04713
app,usr_6bbf2013,PES-04461
crm,100916,PES-03374
crm,100917,PES-03728
crm,100918,PES-05989
app,usr_5eee6a01,PES-03724
app,usr_5fab4c47,PES-02098
app,usr_518cd524,PES-00457
app,usr_cf2c1480,PES-03541
crm,100919,PES-02527
loja,Loja Shopping#97,PES-00705
crm,100920,PES-04174
app,usr_3ad4de49,PES-02061
crm,100921,PES-03940
crm,100922,PES-02730
crm,100923,PES-04187
app,usr_2cedc9d0,PES-01809
loja,Loja Centro#73,PES-05891
app,usr_84894bb3,PES-01845
app,usr_5ffab712,PES-00788
crm,100924,PES-05703
crm,100925,PES-00556
loja,Loja Shopping#98,PES-02519
loja,Loja Bairro#85,PES-03238
crm,100926,PES-01898
crm,100927,PES-01358
crm,100928,PES-01139
app,usr_57d53043,PES-03745
crm,100929,PES-04305
app,usr_8c81d1be,PES-04343
loja,Loja Shopping#99,PES-04349
loja,Loja Centro#74,PES-01256
crm,100930,PES-03631
crm,100931,PES-00682
crm,100932,PES-05780
crm,100933,PES-00434
loja,Loja Shopping#100,PES-00984
app,usr_35aab18b,PES-02884
loja,Loja Centro#75,PES-03229
app,usr_5e621b8e,PES-02453
app,usr_c5355115,PES-03877
crm,100934,PES-00807
crm,100935,PES-03121
crm,100936,PES-02177
app,usr_a84d5237,PES-01871
app,usr_d8956206,PES-04200
app,usr_b9ea8a50,PES-04863
crm,100937,PES-03604
crm,100938,PES-02434
app,usr_c7ecfdc2,PES-00193
crm,100939,PES-00911
crm,100940,PES-01750
crm,100941,PES-04936
loja,Loja Centro#76,PES-04630
crm,100942,PES-05501
crm,100943,PES-04100
crm,100944,PES-05174
crm,100945,PES-04247
crm,100946,PES-01392
crm,100947,PES-00801
app,usr_7e97b555,PES-02920
crm,100948,PES-05942
loja,Loja Centro#77,PES-05204
loja,Loja Bairro#86,PES-02522
app,usr_e2168967,PES-05438
crm,100949,PES-04647
app,usr_8be18ba4,PES-01082
loja,Loja Shopping#101,PES-00586
crm,100950,PES-02423
crm,100951,PES-04649
app,usr_593287f2,PES-01515
app,usr_84e73743,PES-00156
crm,100952,PES-00039
crm,100953,PES-05557
crm,100954,PES-05550
crm,100955,PES-04688
app,usr_37b784e2,PES-01707
crm,100956,PES-02478
crm,100957,PES-05900
crm,100958,PES-05057
app,usr_9a2d18f6,PES-03206
crm,100959,PES-03294
app,usr_81758fb5,PES-03111
app,usr_5bac38ad,PES-00925
crm,100960,PES-05937
crm,100961,PES-01956
crm,100962,PES-02181
app,usr_3c3d30c0,PES-03787
app,usr_4e806a7d,PES-03006
app,usr_9b53b487,PES-04514
crm,100963,PES-04304
loja,Loja Shopping#102,PES-02730
crm,100964,PES-01362
app,usr_4ee2e1be,PES-05417
crm,100965,PES-03705
loja,Loja Shopping#103,PES-03168
app,usr_7bebe296,PES-02643
app,usr_1d3ce35f,PES-02588
crm,100966,PES-03341
app,usr_e92ef60e,PES-00291
app,usr_db6f9221,PES-00999
app,usr_1a4ea95a,PES-00131
crm,100967,PES-05473
crm,100968,PES-01127
app,usr_c090354e,PES-01575
loja,Loja Shopping#104,PES-03408
app,usr_5d77ca26,PES-04648
crm,100969,PES-01875
app,usr_5a9bec41,PES-00541
crm,100970,PES-00259
crm,100971,PES-05051
crm,100972,PES-02771
app,usr_43d2b3e2,PES-05716
loja,Loja Centro#78,PES-01034
loja,Loja Bairro#87,PES-00807
loja,Loja Centro#79,PES-03039
crm,100973,PES-00278
crm,100974,PES-04470
crm,100975,PES-00530
app,usr_32802d32,PES-02276
loja,Loja Centro#80,PES-03537
loja,Loja Centro#81,PES-02580
crm,100976,PES-03568
loja,Loja Bairro#88,PES-00291
crm,100977,PES-02937
crm,100978,PES-04900
loja,Loja Shopping#105,PES-03017
crm,100979,PES-00732
app,usr_c2417a44,PES-02986
app,usr_7b7b00b8,PES-05445
app,usr_88dd586e,PES-02785
crm,100980,PES-00515
app,usr_75c26cbe,PES-04330
app,usr_2f67e9da,PES-03565
crm,100981,PES-04142
crm,100982,PES-00881
crm,100983,PES-03413
app,usr_8024db09,PES-04918
crm,100984,PES-02757
crm,100985,PES-00520
loja,Loja Centro#82,PES-03786
app,usr_28a2a9c1,PES-04787
crm,100986,PES-05983
app,usr_4b3e3057,PES-05794
loja,Loja Centro#83,PES-00141
app,usr_9e922427,PES-03738
crm,100987,PES-00365
app,usr_5cc88f26,PES-05962
crm,100988,PES-03831
crm,100989,PES-04811
crm,100990,PES-04762
crm,100991,PES-01278
crm,100992,PES-02642
crm,100993,PES-05838
crm,100994,PES-03755
loja,Loja Centro#84,PES-01935
crm,100995,PES-02841
crm,100996,PES-02249
crm,100997,PES-04169
app,usr_67582ab4,PES-00724
crm,100998,PES-05596
app,usr_fb510510,PES-02300
app,usr_32b10ac1,PES-03460
crm,100999,PES-00654
loja,Loja Centro#85,PES-01859
crm,101000,PES-02976
crm,101001,PES-04676
crm,101002,PES-04384
crm,101003,PES-00431
crm,101004,PES-03718
crm,101005,PES-04901
crm,101006,PES-05020
crm,101007,PES-03652
loja,Loja Shopping#106,PES-01233
crm,101008,PES-03758
loja,Loja Shopping#107,PES-03730
loja,Loja Centro#86,PES-01069
crm,101009,PES-02507
crm,101010,PES-03874
crm,101011,PES-00765
loja,Loja Centro#87,PES-00428
crm,101012,PES-03325
crm,101013,PES-01465
loja,Loja Shopping#108,PES-00159
app,usr_dfa6d937,PES-05462
loja,Loja Shopping#109,PES-00486
loja,Loja Shopping#110,PES-04582
crm,101014,PES-00229
crm,101015,PES-02896
app,usr_47c9b2be,PES-05213
app,usr_533878c8,PES-00840
crm,101016,PES-04735
crm,101017,PES-01861
app,usr_50ad451a,PES-01474
app,usr_a2b76d53,PES-03650
crm,101018,PES-02543
app,usr_42334660,PES-02141
loja,Loja Centro#88,PES-03828
